Timestamp,Weather,Events,Traffic Volume
2023-01-10 06:00:00,Clear,False,935.0
2023-01-10 07:00:00,Cloudy,True,1399.0
2023-01-10 08:00:00,Cloudy,False,1486.0
2023-01-10 09:00:00,Clear,False,1228.0
2023-01-10 10:00:00,Cloudy,False,1337.0
2023-01-10 11:00:00,Clear,False,1513.0
2023-01-10 12:00:00,Rain,False,1318.0
2023-01-10 13:00:00,Clear,True,2247.0
2023-01-10 14:00:00,Clear,False,1029.0
2023-01-10 15:00:00,Cloudy,False,1490.0
2023-01-10 16:00:00,Cloudy,False,1167.0
2023-01-10 17:00:00,Cloudy,False,676.0
2023-01-10 18:00:00,Clear,False,708.0
2023-01-10 19:00:00,Cloudy,True,1145.0
2023-01-10 20:00:00,Rain,False,504.0
2023-01-10 21:00:00,Clear,False,1410.0
2023-01-10 22:00:00,Clear,False,828.0
2023-01-10 23:00:00,Cloudy,False,793.0
2023-01-11 00:00:00,Cloudy,False,832.0
2023-01-11 01:00:00,Cloudy,True,897.0
2023-01-11 02:00:00,Rain,False,729.0
2023-01-11 03:00:00,Clear,False,989.0
2023-01-11 04:00:00,Cloudy,False,836.0
2023-01-11 05:00:00,Rain,False,742.0
2023-01-11 06:00:00,Cloudy,False,757.0
2023-01-11 07:00:00,Clear,False,1531.0
2023-01-11 08:00:00,Cloudy,False,1270.0
2023-01-11 09:00:00,Cloudy,False,1047.0
2023-01-11 10:00:00,Cloudy,False,1651.0
2023-01-11 11:00:00,Clear,False,743.0
2023-01-11 12:00:00,Rain,True,5480.0
2023-01-11 13:00:00,Cloudy,False,1373.0
2023-01-11 14:00:00,Rain,False,1474.0
2023-01-11 15:00:00,Rain,False,1090.0
2023-01-11 16:00:00,Clear,False,1174.0
2023-01-11 17:00:00,Cloudy,False,860.0
2023-01-11 18:00:00,Clear,False,600.0
2023-01-11 19:00:00,Clear,False,591.0
2023-01-11 20:00:00,Cloudy,False,836.0
2023-01-11 21:00:00,Clear,False,1135.0
2023-01-11 22:00:00,Clear,False,808.0
2023-01-11 23:00:00,Cloudy,False,942.0
2023-01-12 00:00:00,Cloudy,False,714.0
2023-01-12 01:00:00,Clear,False,548.0
2023-01-12 02:00:00,Clear,True,1949.0
2023-01-12 03:00:00,Clear,False,977.0
2023-01-12 04:00:00,Rain,False,401.0
2023-01-12 05:00:00,Cloudy,False,1122.0
2023-01-12 06:00:00,Snow,False,647.0
2023-01-12 07:00:00,Cloudy,False,1344.0
2023-01-12 08:00:00,Clear,False,1533.0
2023-01-12 09:00:00,Rain,True,2440.0
2023-01-12 10:00:00,Rain,False,1147.0
2023-01-12 11:00:00,Cloudy,False,1254.0
2023-01-12 12:00:00,Clear,True,2545.0
2023-01-12 13:00:00,Clear,False,1125.0
2023-01-12 14:00:00,Cloudy,False,1423.0
2023-01-12 15:00:00,Clear,False,1413.0
2023-01-12 16:00:00,Cloudy,False,1458.0
2023-01-12 17:00:00,Cloudy,False,916.0
2023-01-12 18:00:00,Clear,False,551.0
2023-01-12 19:00:00,Clear,False,870.0
2023-01-12 20:00:00,Clear,False,826.0
2023-01-12 21:00:00,Clear,False,727.0
2023-01-12 22:00:00,Clear,False,946.0
2023-01-12 23:00:00,Cloudy,False,700.0
2023-01-13 00:00:00,Clear,False,827.0
2023-01-13 01:00:00,Cloudy,False,1037.0
2023-01-13 02:00:00,Rain,False,527.0
2023-01-13 03:00:00,Clear,False,970.0
2023-01-13 04:00:00,Clear,False,981.0
2023-01-13 05:00:00,Clear,False,1154.0
2023-01-13 06:00:00,Clear,False,883.0
2023-01-13 07:00:00,Clear,False,1558.0
2023-01-13 08:00:00,Cloudy,True,2537.0
2023-01-13 09:00:00,Cloudy,False,827.0
2023-01-13 10:00:00,Clear,False,1676.0
2023-01-13 11:00:00,Clear,False,1326.0
2023-01-13 12:00:00,Cloudy,False,1433.0
2023-01-13 13:00:00,Clear,True,3611.0
2023-01-13 14:00:00,Clear,False,1510.0
2023-01-13 15:00:00,Clear,False,1157.0
2023-01-13 16:00:00,Clear,False,1244.0
2023-01-13 17:00:00,Clear,True,3773.0
2023-01-13 18:00:00,Clear,True,2171.0
2023-01-13 19:00:00,Clear,False,907.0
2023-01-13 20:00:00,Cloudy,False,1029.0
2023-01-13 21:00:00,Clear,False,904.0
2023-01-13 22:00:00,Rain,True,4717.0
2023-01-13 23:00:00,Cloudy,False,768.0
2023-01-14 00:00:00,Cloudy,False,1040.0
2023-01-14 01:00:00,Clear,False,1009.0
2023-01-14 02:00:00,Cloudy,False,804.0
2023-01-14 03:00:00,Clear,False,517.0
2023-01-14 04:00:00,Clear,False,778.0
2023-01-14 05:00:00,Rain,False,931.0
2023-01-14 06:00:00,Cloudy,True,1224.0
2023-01-14 07:00:00,Clear,False,994.0
2023-01-14 08:00:00,Cloudy,False,692.0
2023-01-14 09:00:00,Clear,False,680.0
2023-01-14 10:00:00,Clear,False,666.0
2023-01-14 11:00:00,Clear,False,1178.0
2023-01-14 12:00:00,Clear,False,1264.0
2023-01-14 13:00:00,Cloudy,False,954.0
2023-01-14 14:00:00,Cloudy,False,1085.0
2023-01-14 15:00:00,Clear,False,718.0
2023-01-14 16:00:00,Clear,False,1281.0
2023-01-14 17:00:00,Cloudy,False,1056.0
2023-01-14 18:00:00,Clear,False,913.0
2023-01-14 19:00:00,Cloudy,False,1153.0
2023-01-14 20:00:00,Cloudy,False,1612.0
2023-01-14 21:00:00,Rain,False,976.0
2023-01-14 22:00:00,Clear,False,516.0
2023-01-14 23:00:00,Clear,False,1194.0
2023-01-15 00:00:00,Cloudy,False,826.0
2023-01-15 01:00:00,Cloudy,False,904.0
2023-01-15 02:00:00,Rain,False,835.0
2023-01-15 03:00:00,Clear,False,1386.0
2023-01-15 04:00:00,Clear,False,679.0
2023-01-15 05:00:00,Cloudy,False,638.0
2023-01-15 06:00:00,Cloudy,False,1048.0
2023-01-15 07:00:00,Snow,False,1028.0
2023-01-15 08:00:00,Clear,False,865.0
2023-01-15 09:00:00,Cloudy,True,3146.0
2023-01-15 10:00:00,Rain,False,553.0
2023-01-15 11:00:00,Cloudy,False,619.0
2023-01-15 12:00:00,Cloudy,False,1076.0
2023-01-15 13:00:00,Cloudy,False,1222.0
2023-01-15 14:00:00,Rain,False,1178.0
2023-01-15 15:00:00,Rain,False,782.0
2023-01-15 16:00:00,Clear,False,721.0
2023-01-15 17:00:00,Clear,False,1425.0
2023-01-15 18:00:00,Clear,False,966.0
2023-01-15 19:00:00,Clear,False,1588.0
2023-01-15 20:00:00,Cloudy,False,1122.0
2023-01-15 21:00:00,Clear,False,1024.0
2023-01-15 22:00:00,Cloudy,False,994.0
2023-01-15 23:00:00,Clear,False,1004.0
2023-01-16 00:00:00,Clear,False,584.0
2023-01-16 01:00:00,Cloudy,False,1126.0
2023-01-16 02:00:00,Clear,False,842.0
2023-01-16 03:00:00,Clear,False,1028.0
2023-01-16 04:00:00,Clear,False,973.0
2023-01-16 05:00:00,Rain,False,686.0
2023-01-16 06:00:00,Clear,False,1143.0
2023-01-16 07:00:00,Cloudy,False,1085.0
2023-01-16 08:00:00,Cloudy,False,1145.0
2023-01-16 09:00:00,Cloudy,False,1000.0
2023-01-16 10:00:00,Snow,False,1907.0
2023-01-16 11:00:00,Cloudy,False,1078.0
2023-01-16 12:00:00,Clear,False,1673.0
2023-01-16 13:00:00,Clear,False,1598.0
2023-01-16 14:00:00,Clear,False,1695.0
2023-01-16 15:00:00,Clear,False,1221.0
2023-01-16 16:00:00,Clear,False,945.0
2023-01-16 17:00:00,Clear,False,767.0
2023-01-16 18:00:00,Rain,True,2228.0
2023-01-16 19:00:00,Clear,True,1064.0
2023-01-16 20:00:00,Clear,False,816.0
2023-01-16 21:00:00,Cloudy,False,866.0
2023-01-16 22:00:00,Cloudy,False,751.0
2023-01-16 23:00:00,Cloudy,False,1184.0
2023-01-17 00:00:00,Clear,False,1195.0
2023-01-17 01:00:00,Clear,False,1155.0
2023-01-17 02:00:00,Cloudy,False,1213.0
2023-01-17 03:00:00,Clear,False,1165.0
2023-01-17 04:00:00,Clear,False,1324.0
2023-01-17 05:00:00,Clear,False,669.0
2023-01-17 06:00:00,Clear,False,986.0
2023-01-17 07:00:00,Cloudy,True,1614.0
2023-01-17 08:00:00,Cloudy,False,1481.0
2023-01-17 09:00:00,Cloudy,False,1448.0
2023-01-17 10:00:00,Clear,False,1188.0
2023-01-17 11:00:00,Clear,False,1569.0
2023-01-17 12:00:00,Cloudy,False,1269.0
2023-01-17 13:00:00,Clear,False,1359.0
2023-01-17 14:00:00,Clear,False,1485.0
2023-01-17 15:00:00,Rain,False,1404.0
2023-01-17 16:00:00,Cloudy,False,1271.0
2023-01-17 17:00:00,Cloudy,False,1052.0
2023-01-17 18:00:00,Cloudy,False,761.0
2023-01-17 19:00:00,Cloudy,False,675.0
2023-01-17 20:00:00,Rain,True,723.0
2023-01-17 21:00:00,Clear,False,895.0
2023-01-17 22:00:00,Cloudy,False,542.0
2023-01-17 23:00:00,Cloudy,False,958.0
2023-01-18 00:00:00,Clear,False,723.0
2023-01-18 01:00:00,Clear,False,1065.0
2023-01-18 02:00:00,Clear,False,217.0
2023-01-18 03:00:00,Clear,False,650.0
2023-01-18 04:00:00,Cloudy,False,994.0
2023-01-18 05:00:00,Clear,False,737.0
2023-01-18 06:00:00,Clear,False,1254.0
2023-01-18 07:00:00,Cloudy,False,1042.0
2023-01-18 08:00:00,Cloudy,False,1490.0
2023-01-18 09:00:00,Clear,False,1117.0
2023-01-18 10:00:00,Cloudy,False,1134.0
2023-01-18 11:00:00,Clear,False,1901.0
2023-01-18 12:00:00,Clear,False,1323.0
2023-01-18 13:00:00,Clear,True,1858.0
2023-01-18 14:00:00,Clear,False,1666.0
2023-01-18 15:00:00,Clear,False,1412.0
2023-01-18 16:00:00,Clear,False,1288.0
2023-01-18 17:00:00,Clear,False,648.0
2023-01-18 18:00:00,Clear,False,414.0
2023-01-18 19:00:00,Clear,True,2342.0
2023-01-18 20:00:00,Clear,False,965.0
2023-01-18 21:00:00,Clear,False,678.0
2023-01-18 22:00:00,Clear,False,486.0
2023-01-18 23:00:00,Clear,False,1303.0
2023-01-19 00:00:00,Clear,False,1014.0
2023-01-19 01:00:00,Rain,False,617.0
2023-01-19 02:00:00,Cloudy,False,1054.0
2023-01-19 03:00:00,Rain,False,1050.0
2023-01-19 04:00:00,Clear,False,721.0
2023-01-19 05:00:00,Clear,False,976.0
2023-01-19 06:00:00,Clear,False,913.0
2023-01-19 07:00:00,Clear,False,1727.0
2023-01-19 08:00:00,Cloudy,False,1428.0
2023-01-19 09:00:00,Cloudy,False,1123.0
2023-01-19 10:00:00,Cloudy,False,1186.0
2023-01-19 11:00:00,Cloudy,False,1141.0
2023-01-19 12:00:00,Clear,False,1344.0
2023-01-19 13:00:00,Rain,True,3075.0
2023-01-19 14:00:00,Rain,False,1584.0
2023-01-19 15:00:00,Clear,False,1087.0
2023-01-19 16:00:00,Clear,False,1319.0
2023-01-19 17:00:00,Cloudy,False,1126.0
2023-01-19 18:00:00,Cloudy,False,726.0
2023-01-19 19:00:00,Cloudy,True,1540.0
2023-01-19 20:00:00,Cloudy,False,1352.0
2023-01-19 21:00:00,Cloudy,False,748.0
2023-01-19 22:00:00,Cloudy,False,1028.0
2023-01-19 23:00:00,Clear,False,903.0
2023-01-20 00:00:00,Cloudy,False,1003.0
2023-01-20 01:00:00,Cloudy,False,993.0
2023-01-20 02:00:00,Clear,False,865.0
2023-01-20 03:00:00,Clear,False,873.0
2023-01-20 04:00:00,Cloudy,False,852.0
2023-01-20 05:00:00,Clear,False,1192.0
2023-01-20 06:00:00,Clear,False,1257.0
2023-01-20 07:00:00,Cloudy,False,1530.0
2023-01-20 08:00:00,Cloudy,False,1909.0
2023-01-20 09:00:00,Clear,False,1509.0
2023-01-20 10:00:00,Clear,False,1252.0
2023-01-20 11:00:00,Clear,False,1257.0
2023-01-20 12:00:00,Rain,False,1471.0
2023-01-20 13:00:00,Clear,False,1338.0
2023-01-20 14:00:00,Cloudy,False,653.0
2023-01-20 15:00:00,Cloudy,False,1365.0
2023-01-20 16:00:00,Clear,False,1318.0
2023-01-20 17:00:00,Clear,False,735.0
2023-01-20 18:00:00,Cloudy,False,651.0
2023-01-20 19:00:00,Cloudy,False,872.0
2023-01-20 20:00:00,Cloudy,False,709.0
2023-01-20 21:00:00,Cloudy,False,996.0
2023-01-20 22:00:00,Cloudy,False,1069.0
2023-01-20 23:00:00,Clear,False,836.0
2023-01-21 00:00:00,Clear,True,2369.0
2023-01-21 01:00:00,Cloudy,False,851.0
2023-01-21 02:00:00,Clear,False,297.0
2023-01-21 03:00:00,Rain,False,702.0
2023-01-21 04:00:00,Clear,False,1046.0
2023-01-21 05:00:00,Cloudy,False,1142.0
2023-01-21 06:00:00,Cloudy,True,2615.0
2023-01-21 07:00:00,Clear,False,688.0
2023-01-21 08:00:00,Cloudy,False,1113.0
2023-01-21 09:00:00,Cloudy,False,678.0
2023-01-21 10:00:00,Clear,False,1142.0
2023-01-21 11:00:00,Clear,True,5523.0
2023-01-21 12:00:00,Clear,False,1145.0
2023-01-21 13:00:00,Cloudy,False,313.0
2023-01-21 14:00:00,Clear,False,963.0
2023-01-21 15:00:00,Clear,True,2326.0
2023-01-21 16:00:00,Clear,False,1036.0
2023-01-21 17:00:00,Cloudy,False,1409.0
2023-01-21 18:00:00,Clear,False,1394.0
2023-01-21 19:00:00,Clear,False,1497.0
2023-01-21 20:00:00,Rain,False,1372.0
2023-01-21 21:00:00,Clear,False,870.0
2023-01-21 22:00:00,Clear,False,747.0
2023-01-21 23:00:00,Clear,False,1064.0
2023-01-22 00:00:00,Clear,False,884.0
2023-01-22 01:00:00,Clear,False,604.0
2023-01-22 02:00:00,Clear,False,814.0
2023-01-22 03:00:00,Clear,False,645.0
2023-01-22 04:00:00,Cloudy,False,823.0
2023-01-22 05:00:00,Clear,False,812.0
2023-01-22 06:00:00,Cloudy,False,1028.0
2023-01-22 07:00:00,Clear,True,916.0
2023-01-22 08:00:00,Clear,False,509.0
2023-01-22 09:00:00,Clear,False,980.0
2023-01-22 10:00:00,Clear,False,582.0
2023-01-22 11:00:00,Clear,False,1103.0
2023-01-22 12:00:00,Cloudy,False,850.0
2023-01-22 13:00:00,Clear,False,883.0
2023-01-22 14:00:00,Rain,False,438.0
2023-01-22 15:00:00,Cloudy,False,1066.0
2023-01-22 16:00:00,Clear,False,1030.0
2023-01-22 17:00:00,Clear,False,1266.0
2023-01-22 18:00:00,Cloudy,False,1142.0
2023-01-22 19:00:00,Clear,False,898.0
2023-01-22 20:00:00,Clear,False,877.0
2023-01-22 21:00:00,Cloudy,False,982.0
2023-01-22 22:00:00,Clear,False,704.0
2023-01-22 23:00:00,Clear,False,744.0
2023-01-23 00:00:00,Cloudy,False,902.0
2023-01-23 01:00:00,Clear,False,1275.0
2023-01-23 02:00:00,Clear,False,503.0
2023-01-23 03:00:00,Clear,False,1052.0
2023-01-23 04:00:00,Clear,True,3682.0
2023-01-23 05:00:00,Clear,True,2205.0
2023-01-23 06:00:00,Rain,False,839.0
2023-01-23 07:00:00,Cloudy,True,1893.0
2023-01-23 08:00:00,Cloudy,False,1589.0
2023-01-23 09:00:00,Clear,False,1774.0
2023-01-23 10:00:00,Clear,False,1033.0
2023-01-23 11:00:00,Clear,False,1179.0
2023-01-23 12:00:00,Cloudy,False,1232.0
2023-01-23 13:00:00,Clear,False,1394.0
2023-01-23 14:00:00,Clear,False,1213.0
2023-01-23 15:00:00,Clear,False,922.0
2023-01-23 16:00:00,Clear,False,1207.0
2023-01-23 17:00:00,Clear,False,561.0
2023-01-23 18:00:00,Clear,False,911.0
2023-01-23 19:00:00,Clear,False,636.0
2023-01-23 20:00:00,Clear,False,1018.0
2023-01-23 21:00:00,Clear,False,932.0
2023-01-23 22:00:00,Clear,False,673.0
2023-01-23 23:00:00,Clear,False,803.0
2023-01-24 00:00:00,Clear,False,674.0
2023-01-24 01:00:00,Cloudy,False,780.0
2023-01-24 02:00:00,Clear,False,866.0
2023-01-24 03:00:00,Clear,False,607.0
2023-01-24 04:00:00,Cloudy,False,659.0
2023-01-24 05:00:00,Clear,False,1053.0
2023-01-24 06:00:00,Clear,False,791.0
2023-01-24 07:00:00,Clear,False,1743.0
2023-01-24 08:00:00,Cloudy,False,1615.0
2023-01-24 09:00:00,Clear,False,1462.0
2023-01-24 10:00:00,Clear,False,1418.0
2023-01-24 11:00:00,Cloudy,False,1786.0
2023-01-24 12:00:00,Clear,True,4224.0
2023-01-24 13:00:00,Clear,False,1832.0
2023-01-24 14:00:00,Cloudy,False,1401.0
2023-01-24 15:00:00,Clear,False,1720.0
2023-01-24 16:00:00,Clear,False,1369.0
2023-01-24 17:00:00,Rain,False,810.0
2023-01-24 18:00:00,Cloudy,False,931.0
2023-01-24 19:00:00,Cloudy,False,649.0
2023-01-24 20:00:00,Rain,False,610.0
2023-01-24 21:00:00,Clear,False,934.0
2023-01-24 22:00:00,Cloudy,False,946.0
2023-01-24 23:00:00,Clear,False,753.0
2023-01-25 00:00:00,Cloudy,True,4247.0
